burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
81,81501,6304,6336,0,-1,-1,0,252,156,0,0,0,11,Eom
82,82501,6304,6336,0,-1,-1,0,197,153,0,0,0,11,Eom
83,83501,6304,6336,0,-1,-1,0,239,183,0,0,0,11,Eom
84,84501,6304,6336,0,-1,-1,0,239,170,0,0,0,11,Eom
85,85501,6304,6336,0,-1,-1,0,213,171,0,0,0,11,Eom
86,86501,6304,6336,107,106,6287,0,1547,377,0,0,0,11,Eom
87,87501,6304,6336,0,-1,-1,0,266,219,0,0,0,11,Eom
88,88501,6304,6336,0,-1,-1,0,1254,311,0,0,0,11,Eom
89,89501,6304,6336,0,-1,-1,0,150,131,0,0,0,11,Eom
90,90501,6304,6336,253,44,5370,0,1607,258,0,0,0,11,Eom
91,91501,6304,6336,0,-1,-1,0,197,146,0,0,0,11,Eom
92,92501,6304,6336,0,-1,-1,0,268,190,0,0,0,11,Eom
93,93501,6304,6336,0,-1,-1,0,270,210,0,0,0,11,Eom
94,94501,6304,6336,0,-1,-1,0,1456,304,0,0,0,11,Eom
95,95501,6304,6336,0,-1,-1,0,1470,294,0,0,0,11,Eom
96,96501,6304,6336,6,267,1143,0,1374,307,0,0,0,11,Eom
97,97501,6304,6336,0,-1,-1,0,231,142,0,0,0,11,Eom
98,98501,6304,6336,48,2427,2795,0,1367,275,0,0,0,11,Eom
99,99501,6304,6336,0,-1,-1,0,170,136,0,0,0,11,Eom
100,100501,6304,6336,132,5185,5759,0,1450,380,0,0,0,11,Eom
101,101501,6304,6336,0,-1,-1,0,308,244,0,0,0,11,Eom
102,102501,6304,6336,45,1839,2291,0,1489,580,0,0,0,11,Eom
103,103501,6304,6336,0,-1,-1,0,232,162,0,0,0,11,Eom
104,104501,6304,6336,313,49,5759,0,1620,300,0,0,0,11,Eom
105,105501,6304,6336,0,-1,-1,0,300,222,0,0,0,11,Eom
106,106501,6304,6336,0,-1,-1,0,143,95,0,0,0,11,Eom
107,107501,6304,6336,128,631,4030,0,1445,294,0,0,0,11,Eom
108,108501,6304,6336,0,-1,-1,0,130,121,0,0,0,11,Eom
109,109501,6304,6336,0,-1,-1,0,220,171,0,0,0,11,Eom
110,110501,6304,6336,0,-1,-1,0,222,146,0,0,0,11,Eom
111,111501,6304,6336,0,-1,-1,0,177,128,0,0,0,11,Eom
112,112501,6304,6336,89,437,3738,0,1458,320,0,0,0,11,Eom
113,113501,6304,6336,139,3489,4031,0,1666,271,0,0,0,11,Eom
114,114501,6304,6336,0,-1,-1,0,213,167,0,0,0,11,Eom
115,115501,6304,6336,0,-1,-1,0,174,136,0,0,0,11,Eom
116,116501,6304,6336,0,-1,-1,0,136,111,0,0,0,11,Eom
117,117501,6304,6336,17,466,4577,0,1670,353,0,0,0,11,Eom
118,118501,6304,6336,89,589,5261,0,1529,279,0,0,0,11,Eom
