burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
52,2062501,6304,6336,0,-1,-1,0,224,150,0,0,0,11,Eom
53,2063501,6304,6336,489,576,6139,0,2120,429,0,0,0,11,Eom
54,2064501,6304,6336,82,2405,6251,0,1613,208,0,0,0,11,
55,2065501,6304,6336,0,-1,-1,0,357,268,0,0,0,11,Eom
56,2066501,6304,6336,277,47,5283,0,1485,302,0,0,0,11,Eom
57,2067501,6304,6336,0,-1,-1,0,103,96,0,0,0,11,Eom
58,2068501,6304,6336,201,5760,6303,0,1322,379,0,0,0,11,
59,2069501,6304,6336,0,-1,-1,0,253,208,0,0,0,11,Eom
60,2070501,6304,6336,171,633,3936,0,1401,295,0,0,0,11,Eom
61,2071501,6304,6336,0,-1,-1,0,287,217,0,0,0,11,Eom
62,2072501,6304,6336,34,354,1132,0,1369,306,0,0,0,11,Eom
63,2073501,6304,6336,0,-1,-1,0,164,148,0,0,0,11,Eom
64,2074501,6304,6336,54,1497,6255,0,1425,443,0,0,0,11,
65,2075501,6304,6336,0,-1,-1,0,271,153,0,0,0,11,Eom
66,2076501,6304,6336,0,-1,-1,0,144,121,0,0,0,11,Eom
67,2077501,6304,6336,113,106,6303,0,1672,314,0,0,0,11,
68,2078501,6304,6336,0,-1,-1,0,197,155,0,0,0,11,Eom
69,2079501,6304,6336,0,-1,-1,0,239,180,0,0,0,11,Eom
70,2080501,6304,6336,0,-1,-1,0,161,135,0,0,0,11,Eom
71,2081501,6304,6336,0,-1,-1,0,142,114,0,0,0,11,Eom
72,2082501,6304,6336,0,-1,-1,0,172,133,0,0,0,11,Eom
73,2083501,6304,6336,0,-1,-1,0,308,239,0,0,0,11,Eom
74,2084501,6304,6336,171,461,6248,0,1535,253,0,0,0,11,Eom
75,2085501,6304,6336,0,-1,-1,0,152,135,0,0,0,11,Eom
76,2086501,6304,6336,0,-1,-1,0,129,113,0,0,0,11,Eom
77,2087501,6304,6336,0,-1,-1,0,174,123,0,0,0,11,Eom
78,2088501,6304,6336,0,-1,-1,0,139,106,0,0,0,11,Eom
79,2089501,6304,6336,0,-1,-1,0,171,130,0,0,0,11,Eom
80,2090501,6304,6336,456,2488,5759,0,1690,252,0,0,0,11,Eom
81,2091501,6304,6336,0,-1,-1,0,270,174,0,0,0,11,Eom
82,2092501,6304,6336,145,44,4607,0,1457,417,0,0,0,11,Eom
83,2093501,6304,6336,0,-1,-1,0,151,121,0,0,0,11,Eom
84,2094501,6304,6336,139,599,5836,0,1594,351,0,0,0,11,
85,2095501,6304,6336,59,23,545,0,1485,234,0,0,0,11,Eom
86,2096501,6304,6336,43,1821,2174,0,1479,378,0,0,0,11,Eom
87,2097501,6304,6336,515,2889,6301,0,1690,499,0,0,0,11,
88,2098501,6304,6336,0,-1,-1,0,256,209,0,0,0,11,Eom
89,2099501,6304,6336,0,-1,-1,0,154,93,0,0,0,11,Eom
90,2100501,6304,6336,0,-1,-1,0,183,142,0,0,0,11,Eom
91,2101501,6304,6336,0,-1,-1,0,181,138,0,0,0,11,Eom
92,2102501,6304,6336,63,2949,5604,0,1603,480,0,0,0,11,Eom
93,2103501,6304,6336,0,-1,-1,0,138,100,0,0,0,11,Eom
94,2104501,6304,6336,0,-1,-1,0,156,119,0,0,0,11,Eom
95,2105501,6304,6336,0,-1,-1,0,167,150,0,0,0,11,Eom
96,2106501,6304,6336,0,-1,-1,0,202,152,0,0,0,11,Eom
97,2107501,6304,6336,0,-1,-1,0,259,213,0,0,0,11,Eom
98,2108501,6304,6336,0,-1,-1,0,214,151,0,0,0,11,Eom
99,2109501,6304,6336,0,-1,-1,0,250,181,0,0,0,11,Eom
100,2110501,6304,6336,0,-1,-1,0,206,176,0,0,0,11,Eom
101,2111501,6304,6336,0,-1,-1,0,177,117,0,0,0,11,Eom
102,2112501,6304,6336,0,-1,-1,0,251,188,0,0,0,11,Eom
103,2113501,6304,6336,0,-1,-1,0,108,88,0,0,0,11,Eom
104,2114501,6304,6336,0,-1,-1,0,183,174,0,0,0,11,Eom
105,2115501,6304,6336,6,770,5630,0,1292,355,0,0,0,11,Eom
106,2116501,6304,6336,0,-1,-1,0,229,171,0,0,0,11,Eom
107,2117501,6304,6336,9,1730,2303,0,1411,310,0,0,0,11,Eom
108,2118501,6304,6336,0,-1,-1,0,175,141,0,0,0,11,Eom
109,2119501,6304,6336,0,-1,-1,0,160,116,0,0,0,11,Eom
110,2120501,6304,6336,0,-1,-1,0,269,144,0,0,0,11,Eom
111,2121501,6304,6336,9,1091,1110,0,1456,317,0,0,0,11,Eom
112,2122501,6304,6336,81,446,5750,0,1387,396,0,0,0,11,Eom
113,2123501,6304,6336,255,576,4363,0,1546,316,0,0,0,11,Eom
114,2124501,6304,6336,262,106,5180,0,1468,237,0,0,0,11,Eom
115,2125501,6304,6336,0,-1,-1,0,243,183,0,0,0,11,Eom
116,2126501,6304,6336,172,738,3455,0,1437,321,0,0,0,11,Eom
117,2127501,6304,6336,0,-1,-1,0,201,147,0,0,0,11,Eom
118,2128501,6304,6336,0,-1,-1,0,136,97,0,0,0,11,Eom
