burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
82,3082101,6304,6336,0,-1,-1,0,56,0,0,0,0,11,Eom
83,3083101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
84,3084101,6304,6336,0,-1,-1,0,38,0,0,0,0,11,Eom
85,3085101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
86,3086101,6304,6336,0,-1,-1,0,41,0,0,0,0,11,Eom
87,3087101,6304,6336,0,-1,-1,0,36,0,0,0,0,11,Eom
88,3088101,6304,6336,0,-1,-1,0,52,0,0,0,0,11,Eom
89,3089101,6304,6336,0,-1,-1,0,54,0,0,0,0,11,Eom
90,3090101,6304,6336,0,-1,-1,0,58,0,0,0,0,11,Eom
91,3091101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
92,3092101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
93,3093101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
94,3094101,6304,6336,0,-1,-1,0,36,0,0,0,0,11,Eom
95,3095101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
96,3096101,6304,6336,0,-1,-1,0,52,0,0,0,0,11,Eom
97,3097101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
98,3098101,6304,6336,0,-1,-1,0,37,0,0,0,0,11,Eom
99,3099101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
100,3100101,6304,6336,0,-1,-1,0,38,0,0,0,0,11,Eom
101,3101101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
102,3102101,6304,6336,0,-1,-1,0,39,0,0,0,0,11,Eom
103,3103101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
104,3104101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
105,3105101,6304,6336,0,-1,-1,0,33,0,0,0,0,11,Eom
106,3106101,6304,6336,0,-1,-1,0,37,0,0,0,0,11,Eom
107,3107101,6304,6336,0,-1,-1,0,57,0,0,0,0,11,Eom
108,3108101,6304,6336,0,-1,-1,0,52,0,0,0,0,11,Eom
109,3109101,6304,6336,0,-1,-1,0,42,0,0,0,0,11,Eom
110,3110101,6304,6336,0,-1,-1,0,35,0,0,0,0,11,Eom
111,3111101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
112,3112101,6304,6336,0,-1,-1,0,59,0,0,0,0,11,Eom
113,3113101,6304,6336,0,-1,-1,0,42,0,0,0,0,11,Eom
114,3114101,6304,6336,0,-1,-1,0,35,0,0,0,0,11,Eom
115,3115101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
116,3116101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
117,3117101,6304,6336,0,-1,-1,0,33,0,0,0,0,11,Eom
118,3118101,6304,6336,0,-1,-1,0,31,0,0,0,0,11,Eom
