burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
60,60101,6304,6336,0,-1,-1,0,53,0,0,0,0,11,Eom
61,61101,6304,6336,0,-1,-1,0,48,0,0,0,0,11,Eom
62,62101,6304,6336,0,-1,-1,0,37,0,0,0,0,11,Eom
63,63101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
64,64101,6304,6336,0,-1,-1,0,53,0,0,0,0,11,Eom
65,65101,6304,6336,0,-1,-1,0,52,0,0,0,0,11,Eom
66,66101,6304,6336,0,-1,-1,0,51,0,0,0,0,11,Eom
67,67101,6304,6336,0,-1,-1,0,34,0,0,0,0,11,Eom
68,68101,6304,6336,0,-1,-1,0,31,0,0,0,0,11,Eom
69,69101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
70,70101,6304,6336,0,-1,-1,0,56,0,0,0,0,11,Eom
71,71101,6304,6336,0,-1,-1,0,56,0,0,0,0,11,Eom
72,72101,6304,6336,0,-1,-1,0,40,0,0,0,0,11,Eom
73,73101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
74,74101,6304,6336,0,-1,-1,0,64,0,0,0,0,11,Eom
75,75101,6304,6336,0,-1,-1,0,35,0,0,0,0,11,Eom
76,76101,6304,6336,0,-1,-1,0,54,0,0,0,0,11,Eom
77,77101,6304,6336,0,-1,-1,0,56,0,0,0,0,11,Eom
78,78101,6304,6336,0,-1,-1,0,38,0,0,0,0,11,Eom
79,79101,6304,6336,0,-1,-1,0,53,0,0,0,0,11,Eom
80,80101,6304,6336,0,-1,-1,0,67,0,0,0,0,11,Eom
81,81101,6304,6336,0,-1,-1,0,51,0,0,0,0,11,Eom
82,82101,6304,6336,0,-1,-1,0,45,0,0,0,0,11,Eom
83,83101,6304,6336,0,-1,-1,0,58,0,0,0,0,11,Eom
84,84101,6304,6336,0,-1,-1,0,31,0,0,0,0,11,Eom
85,85101,6304,6336,0,-1,-1,0,61,0,0,0,0,11,Eom
86,86101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
87,87101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
88,88101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
89,89101,6304,6336,0,-1,-1,0,38,0,0,0,0,11,Eom
90,90101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
91,91101,6304,6336,0,-1,-1,0,42,0,0,0,0,11,Eom
92,92101,6304,6336,0,-1,-1,0,37,0,0,0,0,11,Eom
93,93101,6304,6336,0,-1,-1,0,42,0,0,0,0,11,Eom
94,94101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
95,95101,6304,6336,0,-1,-1,0,33,0,0,0,0,11,Eom
96,96101,6304,6336,0,-1,-1,0,46,0,0,0,0,11,Eom
97,97101,6304,6336,0,-1,-1,0,39,0,0,0,0,11,Eom
98,98101,6304,6336,0,-1,-1,0,42,0,0,0,0,11,Eom
99,99101,6304,6336,0,-1,-1,0,63,0,0,0,0,11,Eom
100,100101,6304,6336,0,-1,-1,0,55,0,0,0,0,11,Eom
101,101101,6304,6336,0,-1,-1,0,33,0,0,0,0,11,Eom
102,102101,6304,6336,0,-1,-1,0,50,0,0,0,0,11,Eom
103,103101,6304,6336,0,-1,-1,0,53,0,0,0,0,11,Eom
104,104101,6304,6336,0,-1,-1,0,33,0,0,0,0,11,Eom
105,105101,6304,6336,0,-1,-1,0,47,0,0,0,0,11,Eom
106,106101,6304,6336,0,-1,-1,0,31,0,0,0,0,11,Eom
107,107101,6304,6336,0,-1,-1,0,51,0,0,0,0,11,Eom
108,108101,6304,6336,0,-1,-1,0,49,0,0,0,0,11,Eom
109,109101,6304,6336,0,-1,-1,0,35,0,0,0,0,11,Eom
110,110101,6304,6336,0,-1,-1,0,63,0,0,0,0,11,Eom
111,111101,6304,6336,0,-1,-1,0,30,0,0,0,0,11,Eom
112,112101,6304,6336,0,-1,-1,0,33,0,0,0,0,11,Eom
113,113101,6304,6336,0,-1,-1,0,52,0,0,0,0,11,Eom
114,114101,6304,6336,0,-1,-1,0,44,0,0,0,0,11,Eom
115,115101,6304,6336,0,-1,-1,0,36,0,0,0,0,11,Eom
116,116101,6304,6336,0,-1,-1,0,43,0,0,0,0,11,Eom
117,117101,6304,6336,0,-1,-1,0,28,0,0,0,0,11,Eom
118,118101,6304,6336,0,-1,-1,0,40,0,0,0,0,11,Eom
