burst,channelSeed,bits,decoded,errors,firstErr,lastErr,collapses,uncodedErrs,deepFadeErrs,turboC,turboR,turboA,turboS,reason
65,3065501,6304,6336,0,-1,-1,0,247,195,0,0,0,11,Eom
66,3066501,6304,6336,0,-1,-1,0,373,274,0,0,0,11,Eom
67,3067501,6304,6336,0,-1,-1,0,389,243,0,0,0,11,Eom
68,3068501,6304,6336,0,-1,-1,0,284,177,0,0,0,11,Eom
69,3069501,6304,6336,0,-1,-1,0,213,145,0,0,0,11,Eom
70,3070501,6304,6336,0,-1,-1,0,282,195,0,0,0,11,Eom
71,3071501,6304,6336,0,-1,-1,0,240,157,0,0,0,11,Eom
72,3072501,6304,6336,0,-1,-1,0,144,114,0,0,0,11,Eom
73,3073501,6304,6336,0,-1,-1,0,110,101,0,0,0,11,Eom
74,3074501,6304,6336,0,-1,-1,0,291,261,0,0,0,11,Eom
75,3075501,6304,6336,0,-1,-1,0,239,196,0,0,0,11,Eom
76,3076501,6304,6336,0,-1,-1,0,306,237,0,0,0,11,Eom
77,3077501,6304,6336,0,-1,-1,0,238,163,0,0,0,11,Eom
78,3078501,6304,6336,0,-1,-1,0,223,176,0,0,0,11,Eom
79,3079501,6304,6336,0,-1,-1,0,237,196,0,0,0,11,Eom
80,3080501,6304,6336,0,-1,-1,0,285,233,0,0,0,11,Eom
81,3081501,6304,6336,0,-1,-1,0,191,169,0,0,0,11,Eom
82,3082501,6304,6336,0,-1,-1,0,205,150,0,0,0,11,Eom
83,3083501,6304,6336,0,-1,-1,0,233,156,0,0,0,11,Eom
84,3084501,6304,6336,0,-1,-1,0,202,183,0,0,0,11,Eom
85,3085501,6304,6336,0,-1,-1,0,226,175,0,0,0,11,Eom
86,3086501,6304,6336,0,-1,-1,0,247,171,0,0,0,11,Eom
87,3087501,6304,6336,0,-1,-1,0,236,142,0,0,0,11,Eom
88,3088501,6304,6336,0,-1,-1,0,364,302,0,0,0,11,Eom
89,3089501,6304,6336,0,-1,-1,0,215,155,0,0,0,11,Eom
90,3090501,6304,6336,0,-1,-1,0,222,166,0,0,0,11,Eom
91,3091501,6304,6336,0,-1,-1,0,122,100,0,0,0,11,Eom
92,3092501,6304,6336,0,-1,-1,0,204,114,0,0,0,11,Eom
93,3093501,6304,6336,0,-1,-1,0,271,225,0,0,0,11,Eom
94,3094501,6304,6336,0,-1,-1,0,273,204,0,0,0,11,Eom
95,3095501,6304,6336,0,-1,-1,0,210,168,0,0,0,11,Eom
96,3096501,6304,6336,0,-1,-1,0,220,171,0,0,0,11,Eom
97,3097501,6304,6336,0,-1,-1,0,131,84,0,0,0,11,Eom
98,3098501,6304,6336,0,-1,-1,0,154,104,0,0,0,11,Eom
99,3099501,6304,6336,0,-1,-1,0,268,213,0,0,0,11,Eom
100,3100501,6304,6336,0,-1,-1,0,223,159,0,0,0,11,Eom
101,3101501,6304,6336,0,-1,-1,0,334,240,0,0,0,11,Eom
102,3102501,6304,6336,0,-1,-1,0,275,216,0,0,0,11,Eom
103,3103501,6304,6336,0,-1,-1,0,174,147,0,0,0,11,Eom
104,3104501,6304,6336,0,-1,-1,0,191,130,0,0,0,11,Eom
105,3105501,6304,6336,0,-1,-1,0,329,216,0,0,0,11,Eom
106,3106501,6304,6336,0,-1,-1,0,302,226,0,0,0,11,Eom
107,3107501,6304,6336,0,-1,-1,0,276,207,0,0,0,11,Eom
108,3108501,6304,6336,0,-1,-1,0,223,145,0,0,0,11,Eom
109,3109501,6304,6336,0,-1,-1,0,93,58,0,0,0,11,Eom
110,3110501,6304,6336,0,-1,-1,0,232,174,0,0,0,11,Eom
111,3111501,6304,6336,0,-1,-1,0,280,172,0,0,0,11,Eom
112,3112501,6304,6336,0,-1,-1,0,233,189,0,0,0,11,Eom
113,3113501,6304,6336,0,-1,-1,0,165,124,0,0,0,11,Eom
114,3114501,6304,6336,0,-1,-1,0,365,286,0,0,0,11,Eom
115,3115501,6304,6336,0,-1,-1,0,197,159,0,0,0,11,Eom
116,3116501,6304,6336,0,-1,-1,0,241,166,0,0,0,11,Eom
117,3117501,6304,6336,0,-1,-1,0,181,145,0,0,0,11,Eom
118,3118501,6304,6336,0,-1,-1,0,284,232,0,0,0,11,Eom
